"LEAID	LEA_NAME	ST	d_Locale_Txt	SCHOOL_YEAR	AIAN	Asian	Black	Hispanic	White	Total	diverse	usa_state_latitude	usa_state_longitude	usa_state"
"102250	marengo county	AL	rural-remote	1994-1995	0.0	0.0	84.5768653	0.0	15.4231347	1997	Undiverse	32.318231	-86.902298	Alabama"
"102250	marengo county	AL	rural-remote	2016-2017	0.0	0.190839695	64.69465649	0.477099237	34.16030534	1048	Diverse	32.318231	-86.902298	Alabama"
"102310	marion county	AL	town-remote	1994-1995	0.073403474	0.171274774	3.670173722	0.342549547	95.74259848	4087	Extremely undiverse	32.318231	-86.902298	Alabama"
"102310	marion county	AL	town-remote	2016-2017	0.448698774	0.777744541	3.350284176	3.320370924	89.59018845	3343	Undiverse	32.318231	-86.902298	Alabama"
"102350	midfield city	AL	suburban-large	1994-1995	0.0	0.979262673	61.05990783	0.057603687	37.90322581	1736	Diverse	32.318231	-86.902298	Alabama"
"102350	midfield city	AL	suburban-large	2016-2017	0.276243094	0.0	93.8305709	3.406998158	0.644567219	1086	Extremely undiverse	32.318231	-86.902298	Alabama"
"102370	mobile county	AL	city-midsize	1994-1995	0.323403197	1.344921948	48.44673176	0.219230052	49.66571304	64316	Diverse	32.318231	-86.902298	Alabama"
"102370	mobile county	AL	city-midsize	2016-2017	1.180351253	2.312561291	49.86359989	3.614157083	40.70428813	56085	Diverse	32.318231	-86.902298	Alabama"
"102400	monroe county	AL	rural-distant	1994-1995	0.380517504	0.323439878	52.1499239	0.095129376	47.05098935	5256	Diverse	32.318231	-86.902298	Alabama"
"102400	monroe county	AL	rural-distant	2016-2017	2.000571592	0.34295513	53.38668191	0.800228637	42.35495856	3499	Diverse	32.318231	-86.902298	Alabama"
"102430	montgomery county	AL	city-midsize	1994-1995	0.089288286	0.858319652	65.2812581	0.501166508	33.26996745	34719	Diverse	32.318231	-86.902298	Alabama"
"102430	montgomery county	AL	city-midsize	2016-2017	0.083191907	3.643805531	78.35346577	6.825064058	10.12279125	30051	Undiverse	32.318231	-86.902298	Alabama"
"102480	morgan county	AL	rural-distant	1994-1995	0.107715094	0.269287734	3.446882994	0.336609667	95.83950451	7427	Extremely undiverse	32.318231	-86.902298	Alabama"
"102480	morgan county	AL	rural-distant	2016-2017	0.585708708	0.585708708	2.642197058	9.891969283	85.24014057	7683	Undiverse	32.318231	-86.902298	Alabama"
"102490	mountain brook city	AL	suburban-large	1994-1995	0.02739726	0.465753425	0.02739726	0.109589041	99.36986301	3650	Extremely undiverse	32.318231	-86.902298	Alabama"
"102490	mountain brook city	AL	suburban-large	2016-2017	0.046051117	0.874971218	0.322357817	1.358507944	95.78632282	4343	Extremely undiverse	32.318231	-86.902298	Alabama"
"102520	muscle shoals city	AL	city-small	1994-1995	0.08822232	0.529333921	12.57168064	0.17644464	86.63431848	2267	Undiverse	32.318231	-86.902298	Alabama"
"102520	muscle shoals city	AL	city-small	2016-2017	0.832466181	2.532084634	15.2271939	6.104751994	72.28581339	2883	Diverse	32.318231	-86.902298	Alabama"
"102550	oneonta city	AL	rural-fringe	1994-1995	0.0	0.253807107	7.360406091	1.52284264	90.86294416	1182	Extremely undiverse	32.318231	-86.902298	Alabama"
"102550	oneonta city	AL	rural-fringe	2016-2017	0.268096515	0.804289544	4.289544236	23.25737265	66.8230563	1492	Diverse	32.318231	-86.902298	Alabama"
"102580	opelika city	AL	city-small	1994-1995	0.24218406	1.166886834	54.42536328	0.044033465	44.12153236	4542	Diverse	32.318231	-86.902298	Alabama"
"102580	opelika city	AL	city-small	2016-2017	0.432309443	1.456200228	58.13424346	8.782707622	29.39704209	4395	Diverse	32.318231	-86.902298	Alabama"
"102610	opp city	AL	rural-fringe	1994-1995	0.186915888	0.124610592	20.24922118	0.186915888	79.25233645	1605	Undiverse	32.318231	-86.902298	Alabama"
"102610	opp city	AL	rural-fringe	2016-2017	0.302571861	0.453857791	21.63388805	1.89107413	75.11346445	1322	Undiverse	32.318231	-86.902298	Alabama"
"102635	oxford city	AL	city-small	1994-1995	0.035236082	0.422832981	19.62649753	0.528541226	79.38689218	2838	Undiverse	32.318231	-86.902298	Alabama"
"102635	oxford city	AL	city-small	2016-2017	0.096548395	1.544774318	25.77842143	11.46512189	57.27733526	4143	Diverse	32.318231	-86.902298	Alabama"
"102640	ozark city	AL	town-fringe	1994-1995	0.089686099	0.568011958	37.54857997	1.016442451	60.77727952	3345	Diverse	32.318231	-86.902298	Alabama"
"102640	ozark city	AL	town-fringe	2016-2017	0.188857413	1.699716714	48.72521246	2.69121813	43.86213409	2118	Diverse	32.318231	-86.902298	Alabama"
"102650	pell city	AL	town-distant	1994-1995	0.058156441	0.261703984	15.2369875	0.203547543	84.23960454	3439	Undiverse	32.318231	-86.902298	Alabama"
"102650	pell city	AL	town-distant	2016-2017	0.075018755	0.725181295	12.87821955	3.325831458	81.17029257	3999	Undiverse	32.318231	-86.902298	Alabama"
"102670	perry county	AL	rural-remote	1994-1995	0.0	0.0	97.80356403	0.0	2.196435972	2413	Extremely undiverse	32.318231	-86.902298	Alabama"
"102670	perry county	AL	rural-remote	2016-2017	0.0	0.069348128	98.82108183	0.069348128	0.901525659	1442	Extremely undiverse	32.318231	-86.902298	Alabama"
"102700	phenix city	AL	suburban-large	1994-1995	0.0	0.266229777	52.65205816	0.696293262	46.3854188	4883	Diverse	32.318231	-86.902298	Alabama"
"102700	phenix city	AL	suburban-large	2016-2017	0.583297766	0.65443164	57.70379855	7.227201593	28.26860151	7029	Diverse	32.318231	-86.902298	Alabama"
"102730	pickens county	AL	rural-distant	1994-1995	0.0	0.075930144	65.24930397	0.050620096	34.62414579	3951	Diverse	32.318231	-86.902298	Alabama"
"102730	pickens county	AL	rural-distant	2016-2017	0.536604063	0.574932924	58.22154082	2.683020314	36.565734	2609	Diverse	32.318231	-86.902298	Alabama"
"102760	piedmont city	AL	town-fringe	1994-1995	0.0	0.245901639	13.7704918	0.327868852	85.6557377	1220	Undiverse	32.318231	-86.902298	Alabama"
"102760	piedmont city	AL	town-fringe	2016-2017	0.566801619	0.809716599	10.28340081	1.619433198	83.40080972	1235	Undiverse	32.318231	-86.902298	Alabama"
"102790	pike county	AL	rural-distant	1994-1995	0.116459627	0.0	53.02795031	0.0	46.85559006	2576	Diverse	32.318231	-86.902298	Alabama"
"102790	pike county	AL	rural-distant	2016-2017	1.083883129	0.188501414	49.05749293	3.534401508	43.26107446	2122	Diverse	32.318231	-86.902298	Alabama"
"102820	randolph county	AL	rural-remote	1994-1995	0.0	0.0	25.33452275	0.356824264	74.30865299	2242	Diverse	32.318231	-86.902298	Alabama"
"102820	randolph county	AL	rural-remote	2016-2017	0.222123501	0.177698801	14.26032874	6.263882719	77.56552643	2251	Undiverse	32.318231	-86.902298	Alabama"
"102850	roanoke city	AL	town-distant	1994-1995	0.0	0.0	45.00632111	0.379266751	54.61441214	1582	Diverse	32.318231	-86.902298	Alabama"
"102850	roanoke city	AL	town-distant	2016-2017	0.06514658	0.716612378	39.93485342	1.302931596	57.26384365	1535	Diverse	32.318231	-86.902298	Alabama"
"102880	russell county	AL	rural-distant	1994-1995	0.081366965	0.32546786	43.82967182	0.271223217	55.49227014	3687	Diverse	32.318231	-86.902298	Alabama"
"102880	russell county	AL	rural-distant	2016-2017	0.411885849	1.58870256	38.5701677	5.295675199	49.42630185	3399	Diverse	32.318231	-86.902298	Alabama"
"102910	russellville city	AL	town-distant	1994-1995	0.0	0.215703192	11.9930975	0.647109577	87.14408973	2318	Undiverse	32.318231	-86.902298	Alabama"
"102910	russellville city	AL	town-distant	2016-2017	0.909090909	0.592885375	5.256916996	47.27272727	43.95256917	2530	Diverse	32.318231	-86.902298	Alabama"
"102940	scottsboro city	AL	town-distant	1994-1995	0.140795495	0.527983105	7.286166843	0.457585357	91.5874692	2841	Extremely undiverse	32.318231	-86.902298	Alabama"
"102940	scottsboro city	AL	town-distant	2016-2017	0.475812847	0.951625694	5.352894528	7.097541634	84.17922284	2522	Undiverse	32.318231	-86.902298	Alabama"
"102970	selma city	AL	town-distant	1994-1995	0.01984127	0.476190476	86.36904762	0.079365079	13.05555556	5040	Undiverse	32.318231	-86.902298	Alabama"
"102970	selma city	AL	town-distant	2016-2017	0.056882821	0.312855518	97.09897611	0.199089875	2.161547213	3516	Extremely undiverse	32.318231	-86.902298	Alabama"
"103000	sheffield city	AL	suburban-small	1994-1995	0.193423598	0.193423598	37.39522888	0.902643456	61.31528046	1551	Diverse	32.318231	-86.902298	Alabama"
"103000	sheffield city	AL	suburban-small	2016-2017	0.280898876	0.187265918	40.73033708	4.868913858	53.08988764	1068	Diverse	32.318231	-86.902298	Alabama"
"103030	shelby county	AL	suburban-large	1994-1995	0.11857038	0.654960194	11.96431596	0.338772514	86.92338095	17711	Undiverse	32.318231	-86.902298	Alabama"
"103030	shelby county	AL	suburban-large	2016-2017	0.207900208	2.024552025	15.36976537	7.271557272	72.96307296	20202	Diverse	32.318231	-86.902298	Alabama"
"103062	st clair county	AL	rural-distant	1994-1995	0.09561753	0.09561753	9.290836653	0.780876494	89.73705179	6275	Undiverse	32.318231	-86.902298	Alabama"
"103062	st clair county	AL	rural-distant	2016-2017	0.27400263	1.00832968	9.655852696	4.427882508	82.9789566	9124	Undiverse	32.318231	-86.902298	Alabama"
"103090	sumter county	AL	rural-remote	1994-1995	0.0	0.0	99.58129798	0.034891835	0.383810188	2866	Extremely undiverse	32.318231	-86.902298	Alabama"
"103090	sumter county	AL	rural-remote	2016-2017	0.0	0.191204589	98.02421925	0.509878904	1.08349267	1569	Extremely undiverse	32.318231	-86.902298	Alabama"
"103120	sylacauga city	AL	town-distant	1994-1995	0.077549438	0.232648313	37.06863125	0.077549438	62.54362156	2579	Diverse	32.318231	-86.902298	Alabama"
"103120	sylacauga city	AL	town-distant	2016-2017	0.087950748	0.527704485	40.1055409	2.462620932	55.23306948	2274	Diverse	32.318231	-86.902298	Alabama"
"103150	talladega city	AL	rural-fringe	1994-1995	0.219840616	0.109920308	49.35421819	0.274800769	50.04122012	3639	Diverse	32.318231	-86.902298	Alabama"
"103150	talladega city	AL	rural-fringe	2016-2017	0.050505051	0.95959596	66.16161616	3.080808081	28.28282828	1980	Diverse	32.318231	-86.902298	Alabama"
"103180	talladega county	AL	rural-distant	1994-1995	0.0386349	0.0643915	41.37797811	0.128783001	58.39021249	7765	Diverse	32.318231	-86.902298	Alabama"
"103180	talladega county	AL	rural-distant	2016-2017	0.131354262	0.407198214	32.69407592	2.154209904	63.43097334	7613	Diverse	32.318231	-86.902298	Alabama"
"103210	tallapoosa county	AL	rural-distant	1994-1995	0.151515152	0.151515152	38.81818182	0.03030303	60.84848485	3300	Diverse	32.318231	-86.902298	Alabama"
"103210	tallapoosa county	AL	rural-distant	2016-2017	0.170765027	0.239071038	26.74180328	1.844262295	69.9795082	2928	Diverse	32.318231	-86.902298	Alabama"
"103240	tallassee city	AL	rural-fringe	1994-1995	0.0	0.0	24.39882698	0.175953079	75.42521994	1705	Undiverse	32.318231	-86.902298	Alabama"
"103240	tallassee city	AL	rural-fringe	2016-2017	0.162249865	0.865332612	25.74364521	2.866414278	69.92969173	1849	Diverse	32.318231	-86.902298	Alabama"
"103270	tarrant city	AL	suburban-large	1994-1995	0.069204152	0.553633218	22.21453287	0.276816609	76.88581315	1445	Undiverse	32.318231	-86.902298	Alabama"
"103270	tarrant city	AL	suburban-large	2016-2017	1.538461538	1.196581197	66.66666667	23.76068376	4.786324786	1170	Diverse	32.318231	-86.902298	Alabama"
"103300	thomasville city	AL	town-remote	1994-1995	0.0	0.370828183	39.30778739	0.0	60.32138443	1618	Diverse	32.318231	-86.902298	Alabama"
"103300	thomasville city	AL	town-remote	2016-2017	0.0	0.629425649	48.30841857	0.865460268	50.11801731	1271	Diverse	32.318231	-86.902298	Alabama"
"103330	troy city	AL	rural-fringe	1994-1995	0.088613203	0.310146212	57.8201152	0.044306602	41.73681879	2257	Diverse	32.318231	-86.902298	Alabama"
"103330	troy city	AL	rural-fringe	2016-2017	0.20746888	3.423236515	62.96680498	2.697095436	29.46058091	1928	Diverse	32.318231	-86.902298	Alabama"
"103360	tuscaloosa city	AL	city-small	1994-1995	0.019391119	1.0277293	65.60985069	0.252084545	33.09094435	10314	Diverse	32.318231	-86.902298	Alabama"
"103360	tuscaloosa city	AL	city-small	2016-2017	0.250144314	2.078121993	69.90571484	4.098518376	22.8785838	10394	Diverse	32.318231	-86.902298	Alabama"
"103390	tuscaloosa county	AL	suburban-midsize	1994-1995	0.033818059	0.2299628	22.46195468	0.202908353	77.0713561	14785	Undiverse	32.318231	-86.902298	Alabama"
"103390	tuscaloosa county	AL	suburban-midsize	2016-2017	0.212487741	0.839054157	28.71308707	7.415277324	61.34902474	18354	Diverse	32.318231	-86.902298	Alabama"
"103420	tuscumbia city	AL	suburban-small	1994-1995	0.067069081	0.201207243	30.85177733	0.134138162	68.74580818	1491	Diverse	32.318231	-86.902298	Alabama"
"103420	tuscumbia city	AL	suburban-small	2016-2017	0.0	0.461437047	26.96110745	1.120632828	70.7976269	1517	Diverse	32.318231	-86.902298	Alabama"
"103430	vestavia hills city	AL	suburban-large	1994-1995	0.120076849	2.761767531	4.226705091	0.192122959	92.69932757	4164	Extremely undiverse	32.318231	-86.902298	Alabama"
"103430	vestavia hills city	AL	suburban-large	2016-2017	0.06993007	6.321678322	6.783216783	4.055944056	80.48951049	7150	Undiverse	32.318231	-86.902298	Alabama"
"103450	walker county	AL	rural-distant	1994-1995	0.010908694	0.065452165	7.123377332	0.141813025	92.65844878	9167	Extremely undiverse	32.318231	-86.902298	Alabama"
"103450	walker county	AL	rural-distant	2016-2017	0.142431698	0.181276706	6.020976305	2.473132203	90.13336786	7723	Extremely undiverse	32.318231	-86.902298	Alabama"
"103480	washington county	AL	rural-remote	1994-1995	7.2436751	0.34620506	35.60585885	0.026631158	56.77762983	3755	Diverse	32.318231	-86.902298	Alabama"
"103480	washington county	AL	rural-remote	2016-2017	9.672830725	0.248933144	25.46230441	0.782361309	62.76671408	2812	Diverse	32.318231	-86.902298	Alabama"
"103510	wilcox county	AL	rural-remote	1994-1995	0.0	0.0	99.10809847	0.035676061	0.856225473	2803	Extremely undiverse	32.318231	-86.902298	Alabama"
"103510	wilcox county	AL	rural-remote	2016-2017	0.056593096	0.113186191	99.20769666	0.169779287	0.396151669	1767	Extremely undiverse	32.318231	-86.902298	Alabama"
"103540	winfield city	AL	rural-remote	1994-1995	0.0	0.141242938	5.296610169	0.282485876	94.27966102	1416	Extremely undiverse	32.318231	-86.902298	Alabama"
"103540	winfield city	AL	rural-remote	2016-2017	0.313479624	0.470219436	4.937304075	3.056426332	89.81191223	1276	Undiverse	32.318231	-86.902298	Alabama"
"103580	winston county	AL	rural-remote	1994-1995	0.036737693	0.0	0.0	0.0	99.96326231	2722	Extremely undiverse	32.318231	-86.902298	Alabama"
"103580	winston county	AL	rural-remote	2016-2017	0.321802092	0.040225261	0.925181014	1.246983105	97.06355591	2486	Extremely undiverse	32.318231	-86.902298	Alabama"
"200001	lower kuskokwim school district	AK	rural-remote	1994-1995	92.13583557	0.327673518	0.119154007	0.238308013	7.179028895	3357	Extremely undiverse	63.588753	-154.493062	Alaska"
"200001	lower kuskokwim school district	AK	rural-remote	2016-2017	95.18193225	0.451693852	0.150564617	0.426599749	3.38770389	3985	Extremely undiverse	63.588753	-154.493062	Alaska"
"200003	lower yukon school district	AK	rural-remote	1994-1995	99.22239502	0.0	0.0	0.0	0.777604977	1929	Extremely undiverse	63.588753	-154.493062	Alaska"
"200003	lower yukon school district	AK	rural-remote	2016-2017	99.50322901	0.099354198	0.049677099	0.049677099	0.248385494	2013	Extremely undiverse	63.588753	-154.493062	Alaska"
"200004	yupiit school district	AK	rural-remote	1994-1995	97.48603352	0.0	0.0	0.0	2.51396648	358	Extremely undiverse	63.588753	-154.493062	Alaska"
"200004	yupiit school district	AK	rural-remote	2016-2017	97.84482759	0.0	0.0	0.215517241	1.293103448	464	Extremely undiverse	63.588753	-154.493062	Alaska"
"200005	kashunamiut school district	AK	rural-remote	1994-1995	97.82608696	0.434782609	0.0	0.0	1.739130435	230	Extremely undiverse	63.588753	-154.493062	Alaska"
"200005	kashunamiut school district	AK	rural-remote	2016-2017	98.5915493	0.0	0.0	0.0	1.408450704	355	Extremely undiverse	63.588753	-154.493062	Alaska"
"200006	mount edgecumbe high school agency	AK	rural-fringe	1994-1995	81.20300752	0.751879699	0.0	0.37593985	17.66917293	266	Undiverse	63.588753	-154.493062	Alaska"
"200006	mount edgecumbe high school agency	AK	rural-fringe	2016-2017	86.80555556	2.546296296	0.231481481	0.0	10.41666667	432	Undiverse	63.588753	-154.493062	Alaska"
"200007	aleutians east borough school district	AK	rural-remote	1994-1995	83.65122616	0.272479564	0.0	1.089918256	14.98637602	367	Undiverse	63.588753	-154.493062	Alaska"
"200007	aleutians east borough school district	AK	rural-remote	2016-2017	74.05857741	9.623430962	0.0	2.928870293	10.041841	239	Diverse	63.588753	-154.493062	Alaska"
"200010	aleutian region school district	AK	rural-remote	1994-1995	88.88888889	7.407407407	0.0	0.0	3.703703704	27	Undiverse	63.588753	-154.493062	Alaska"
"200010	aleutian region school district	AK	rural-remote	2016-2017	36.0	24.0	0.0	16.0	12.0	25	Diverse	63.588753	-154.493062	Alaska"
"200020	bering strait school district	AK	rural-remote	1994-1995	96.8115942	0.057971014	0.057971014	0.0	3.072463768	1725	Extremely undiverse	63.588753	-154.493062	Alaska"
"200020	bering strait school district	AK	rural-remote	2016-2017	99.23857868	0.050761421	0.0	0.0	0.507614213	1970	Extremely undiverse	63.588753	-154.493062	Alaska"
"200030	bristol bay borough school district	AK	rural-remote	1994-1995	55.17241379	0.313479624	0.0	0.0	44.51410658	319	Diverse	63.588753	-154.493062	Alaska"
"200030	bristol bay borough school district	AK	rural-remote	2016-2017	58.53658537	3.25203252	1.62601626	0.81300813	28.45528455	123	Diverse	63.588753	-154.493062	Alaska"
"200050	alaska gateway school district	AK	rural-remote	1994-1995	42.02626642	1.313320826	0.562851782	0.375234522	55.72232645	533	Diverse	63.588753	-154.493062	Alaska"
"200050	alaska gateway school district	AK	rural-remote	2016-2017	59.36675462	1.846965699	1.583113456	0.0	31.39841689	379	Diverse	63.588753	-154.493062	Alaska"
"200060	cordova city school district	AK	rural-remote	1994-1995	20.11494253	7.85440613	0.191570881	2.681992337	69.15708812	522	Diverse	63.588753	-154.493062	Alaska"
"200060	cordova city school district	AK	rural-remote	2016-2017	18.96024465	22.01834862	0.305810398	6.727828746	47.09480122	327	Diverse	63.588753	-154.493062	Alaska"
"200070	copper river school district	AK	rural-remote	1994-1995	28.59450727	0.323101777	0.646203554	1.13085622	69.30533118	619	Diverse	63.588753	-154.493062	Alaska"
"200070	copper river school district	AK	rural-remote	2016-2017	42.27272727	3.181818182	0.681818182	1.818181818	45.45454545	440	Diverse	63.588753	-154.493062	Alaska"
"200090	craig city school district	AK	rural-remote	1994-1995	41.2987013	0.25974026	0.0	1.558441558	56.88311688	385	Diverse	63.588753	-154.493062	Alaska"
"200090	craig city school district	AK	rural-remote	2016-2017	21.16104869	1.872659176	0.187265918	1.872659176	62.17228464	534	Diverse	63.588753	-154.493062	Alaska"
"200100	delta-greely school district	AK	rural-remote	1994-1995	7.208121827	3.85786802	5.38071066	2.944162437	80.60913706	985	Undiverse	63.588753	-154.493062	Alaska"
"200100	delta-greely school district	AK	rural-remote	2016-2017	3.258145363	1.754385965	1.629072682	7.142857143	81.45363409	798	Undiverse	63.588753	-154.493062	Alaska"
"200120	dillingham city school district	AK	rural-remote	1994-1995	80.27613412	0.197238659	0.394477318	0.986193294	18.14595661	507	Undiverse	63.588753	-154.493062	Alaska"
